alias;measure;offset;;;
NG-VENT-VF2-MA;fan_state;2253;;;
NG-VENT-VF3-MA;fan_state;2254;;;
NG-VENT-VF4-MA;fan_state;2255;;;
NG-VENT-VF5-MA;fan_state;2256;;;
NG-VENT-VF6-MA;fan_state;2257;;;
RV-VENT-VF1-CA;fan_state;2258;;;
RV-VENT-VF2-CA;fan_state;2259;;;
RV-VENT-VF3-CA;fan_state;2260;;;
RV-VENT-VF4-CA;fan_state;2261;;;
RV-VENT-VF1-MA;fan_state;2262;;;
RV-VENT-VF2-MA;fan_state;2263;;;
RV-VENT-VF3-MA;fan_state;2264;;;
RV-VENT-VF4-MA;fan_state;2265;;;
RV-VENT-VF5-MA;fan_state;2266;;;
RV-VENT-VF6-MA;fan_state;2267;;;
MM-VENT-VF1-CA;fan_state;2268;;;
MM-VENT-VF2-CA;fan_state;2269;;;
MM-VENT-VF3-CA;fan_state;2270;;;
MM-VENT-VF4-CA;fan_state;2271;;;
MM-VENT-VF5-CA;fan_state;2272;;;
MM-VENT-VF6-CA;fan_state;2273;;;
MM-VENT-VF7-CA;fan_state;2274;;;
MM-VENT-VF8-CA;fan_state;2275;;;
MM-VENT-VF1-MA;fan_state;2276;;;
MM-VENT-VF2-MA;fan_state;2277;;;
MM-VENT-VF3-MA;fan_state;2278;;;
MM-VENT-VF4-MA;fan_state;2279;;;
MM-VENT-VF5-MA;fan_state;2280;;;
MM-VENT-VF6-MA;fan_state;2281;;;
LQ-VENT-VF1-CA;fan_state;2282;;;
LQ-VENT-VF2-CA;fan_state;2283;;;
LQ-VENT-VF3-CA;fan_state;2284;;;
LQ-VENT-VF4-CA;fan_state;2285;;;
LQ-VENT-VF5-CA;fan_state;2286;;;
LQ-VENT-VF6-CA;fan_state;2287;;;
LQ-VENT-VF7-CA;fan_state;2288;;;
LQ-VENT-VF8-CA;fan_state;2289;;;
LQ-VENT-VF9-CA;fan_state;2290;;;
LQ-VENT-VF10-CA;fan_state;2291;;;
LQ-VENT-VF11-CA;fan_state;2292;;;
LQ-VENT-VF12-CA;fan_state;2293;;;
LQ-VENT-VF13-CA;fan_state;2294;;;
LQ-VENT-VF14-CA;fan_state;2295;;;
LQ-VENT-VF15-CA;fan_state;2296;;;
LQ-VENT-VF16-CA;fan_state;2297;;;
LQ-VENT-VF1-MA;fan_state;2298;;;
LQ-VENT-VF2-MA;fan_state;2299;;;
LQ-VENT-VF3-MA;fan_state;2300;;;
LQ-VENT-VF4-MA;fan_state;2301;;;
LQ-VENT-VF5-MA;fan_state;2302;;;
LQ-VENT-VF6-MA;fan_state;2303;;;
LQ-VENT-VF7-MA;fan_state;2304;;;
LQ-VENT-VF8-MA;fan_state;2305;;;
LQ-VENT-VF9-MA;fan_state;2306;;;
LQ-VENT-VF10-MA;fan_state;2307;;;
CH-VENT-VF1-CA;fan_state;2308;;;
CH-VENT-VF2-CA;fan_state;2309;;;
CH-VENT-VF3-CA;fan_state;2310;;;
CH-VENT-VF4-CA;fan_state;2311;;;
CH-VENT-VF5-CA;fan_state;2312;;;
CH-VENT-VF6-CA;fan_state;2313;;;
CH-VENT-VF7-CA;fan_state;2314;;;
CH-VENT-VF8-CA;fan_state;2315;;;
CH-VENT-VF1-MA;fan_state;2316;;;
CH-VENT-VF2-MA;fan_state;2317;;;
CH-VENT-VF3-MA;fan_state;2318;;;
CH-VENT-VF4-MA;fan_state;2319;;;
CH-VENT-VF5-MA;fan_state;2320;;;
CH-VENT-VF6-MA;fan_state;2321;;;
CH-VENT-VF7-MA;fan_state;2322;;;
CH-VENT-VF8-MA;fan_state;2323;;;
STM2-VENT-VF1-CA;fan_state;2324;;;
STM2-VENT-VF2-CA;fan_state;2325;;;
STM2-VENT-VF3-CA;fan_state;2326;;;
STM2-VENT-VF4-CA;fan_state;2327;;;
STM2-VENT-VF5-CA;fan_state;2328;;;
STM2-VENT-VF6-CA;fan_state;2329;;;
STM2-VENT-VF1-MA;fan_state;2330;;;
STM2-VENT-VF2-MA;fan_state;2331;;;
STM2-VENT-VF3-MA;fan_state;2332;;;
STM2-VENT-VF4-MA;fan_state;2333;;;
STM2-VENT-VF5-MA;fan_state;2334;;;
STM2-VENT-VF6-MA;fan_state;2335;;;
CAS-VENT-VF1-CA;fan_state;2336;;;
CAS-VENT-VF2-CA;fan_state;2337;;;
CAS-VENT-VF3-CA;fan_state;2338;;;
CAS-VENT-VF4-CA;fan_state;2339;;;
CAS-VENT-VF5-CA;fan_state;2340;;;
CAS-VENT-VF6-CA;fan_state;2341;;;
CAS-VENT-VF7-CA;fan_state;2342;;;
CAS-VENT-VF8-CA;fan_state;2343;;;
CAS-VENT-VF1-MA;fan_state;2344;;;
CAS-VENT-VF2-MA;fan_state;2345;;;
CAS-VENT-VF3-MA;fan_state;2346;;;
CAS-VENT-VF4-MA;fan_state;2347;;;
CAS-VENT-VF5-MA;fan_state;2348;;;
CAS-VENT-VF6-MA;fan_state;2349;;;
CAS-VENT-VF7-MA;fan_state;2350;;;
CAS-VENT-VF8-MA;fan_state;2351;;;
CAS-VENT-VF9-MA;fan_state;2352;;;
CAS-VENT-VF10-MA;fan_state;2353;;;
COR-VENT-VF1-CA;fan_state;2354;;;
COR-VENT-VF2-CA;fan_state;2355;;;
COR-VENT-VF3-CA;fan_state;2356;;;
COR-VENT-VF4-CA;fan_state;2357;;;
COR-VENT-VF5-CA;fan_state;2358;;;
COR-VENT-VF6-CA;fan_state;2359;;;
COR-VENT-VF7-CA;fan_state;2360;;;
COR-VENT-VF8-CA;fan_state;2361;;;
COR-VENT-VF1-MA;fan_state;2362;;;
COR-VENT-VF2-MA;fan_state;2363;;;
COR-VENT-VF3-MA;fan_state;2364;;;
COR-VENT-VF4-MA;fan_state;2365;;;
COR-VENT-VF5-MA;fan_state;2366;;;
COR-VENT-VF6-MA;fan_state;2367;;;
COR-VENT-VF7-MA;fan_state;2368;;;
COR-VENT-VF8-MA;fan_state;2369;;;
COR-VENT-VF9-MA;fan_state;2370;;;
COR-VENT-VF10-MA;fan_state;2371;;;
RV-VENT-VF1-CA;fan_vibration;2372;;;
RV-VENT-VF1-CA;front_bearing_temperature;2373;;;
RV-VENT-VF1-CA;back_bearing_temperature;2374;;;
RV-VENT-VF2-CA;fan_vibration;2375;;;
RV-VENT-VF2-CA;front_bearing_temperature;2376;;;
RV-VENT-VF2-CA;back_bearing_temperature;2377;;;
RV-VENT-VF3-CA;fan_vibration;2378;;;
RV-VENT-VF3-CA;front_bearing_temperature;2379;;;
RV-VENT-VF3-CA;back_bearing_temperature;2380;;;
RV-VENT-VF4-CA;fan_vibration;2381;;;
RV-VENT-VF4-CA;front_bearing_temperature;2382;;;
RV-VENT-VF4-CA;back_bearing_temperature;2383;;;
RV-VENT-VF1-MA;fan_vibration;2384;;;
RV-VENT-VF1-MA;front_bearing_temperature;2385;;;
RV-VENT-VF1-MA;back_bearing_temperature;2386;;;
RV-VENT-VF2-MA;fan_vibration;2387;;;
RV-VENT-VF2-MA;front_bearing_temperature;2388;;;
RV-VENT-VF2-MA;back_bearing_temperature;2389;;;
RV-VENT-VF3-MA;fan_vibration;2390;;;
RV-VENT-VF3-MA;front_bearing_temperature;2391;;;
RV-VENT-VF3-MA;back_bearing_temperature;2392;;;
RV-VENT-VF4-MA;fan_vibration;2393;;;
RV-VENT-VF4-MA;front_bearing_temperature;2394;;;
RV-VENT-VF4-MA;back_bearing_temperature;2395;;;
RV-VENT-VF5-MA;fan_vibration;2396;;;
RV-VENT-VF5-MA;front_bearing_temperature;2397;;;
RV-VENT-VF5-MA;back_bearing_temperature;2398;;;
RV-VENT-VF6-MA;fan_vibration;2399;;;
RV-VENT-VF6-MA;front_bearing_temperature;2400;;;
RV-VENT-VF6-MA;back_bearing_temperature;2401;;;
MM-VENT-VF1-CA;fan_vibration;2402;;;
MM-VENT-VF1-CA;front_bearing_temperature;2403;;;
MM-VENT-VF1-CA;back_bearing_temperature;2404;;;
MM-VENT-VF2-CA;fan_vibration;2405;;;
MM-VENT-VF2-CA;front_bearing_temperature;2406;;;
MM-VENT-VF2-CA;back_bearing_temperature;2407;;;
MM-VENT-VF3-CA;fan_vibration;2408;;;
MM-VENT-VF3-CA;front_bearing_temperature;2409;;;
MM-VENT-VF3-CA;back_bearing_temperature;2410;;;
MM-VENT-VF4-CA;fan_vibration;2411;;;
MM-VENT-VF4-CA;front_bearing_temperature;2412;;;
MM-VENT-VF4-CA;back_bearing_temperature;2413;;;
MM-VENT-VF5-CA;fan_vibration;2414;;;
MM-VENT-VF5-CA;front_bearing_temperature;2415;;;
MM-VENT-VF5-CA;back_bearing_temperature;2416;;;
MM-VENT-VF6-CA;fan_vibration;2417;;;
MM-VENT-VF6-CA;front_bearing_temperature;2418;;;
MM-VENT-VF6-CA;back_bearing_temperature;2419;;;
MM-VENT-VF7-CA;fan_vibration;2420;;;
MM-VENT-VF7-CA;front_bearing_temperature;2421;;;
MM-VENT-VF7-CA;back_bearing_temperature;2422;;;
MM-VENT-VF8-CA;fan_vibration;2423;;;
MM-VENT-VF8-CA;front_bearing_temperature;2424;;;
MM-VENT-VF8-CA;back_bearing_temperature;2425;;;
MM-VENT-VF1-MA;fan_vibration;2426;;;
MM-VENT-VF1-MA;front_bearing_temperature;2427;;;
MM-VENT-VF1-MA;back_bearing_temperature;2428;;;
MM-VENT-VF2-MA;fan_vibration;2429;;;
MM-VENT-VF2-MA;front_bearing_temperature;2430;;;
MM-VENT-VF2-MA;back_bearing_temperature;2431;;;
MM-VENT-VF3-MA;fan_vibration;2432;;;
MM-VENT-VF3-MA;front_bearing_temperature;2433;;;
MM-VENT-VF3-MA;back_bearing_temperature;2434;;;
MM-VENT-VF4-MA;fan_vibration;2435;;;
MM-VENT-VF4-MA;front_bearing_temperature;2436;;;
MM-VENT-VF4-MA;back_bearing_temperature;2437;;;
MM-VENT-VF5-MA;fan_vibration;2438;;;
MM-VENT-VF5-MA;front_bearing_temperature;2439;;;
MM-VENT-VF5-MA;back_bearing_temperature;2440;;;
MM-VENT-VF6-MA;fan_vibration;2441;;;
MM-VENT-VF6-MA;front_bearing_temperature;2442;;;
MM-VENT-VF6-MA;back_bearing_temperature;2443;;;
CAS-VENT-VF1-MA;fan_vibration;2444;;;
CAS-VENT-VF1-MA;front_bearing_temperature;2445;;;
CAS-VENT-VF1-MA;back_bearing_temperature;2446;;;
CAS-VENT-VF2-MA;fan_vibration;2447;;;
CAS-VENT-VF2-MA;front_bearing_temperature;2448;;;
CAS-VENT-VF2-MA;back_bearing_temperature;2449;;;
CAS-VENT-VF3-MA;fan_vibration;2450;;;
CAS-VENT-VF3-MA;front_bearing_temperature;2451;;;
CAS-VENT-VF3-MA;back_bearing_temperature;2452;;;
CAS-VENT-VF4-MA;fan_vibration;2453;;;
CAS-VENT-VF4-MA;front_bearing_temperature;2454;;;
CAS-VENT-VF4-MA;back_bearing_temperature;2455;;;
CAS-VENT-VF5-MA;fan_vibration;2456;;;
CAS-VENT-VF5-MA;front_bearing_temperature;2457;;;
CAS-VENT-VF5-MA;back_bearing_temperature;2458;;;
CAS-VENT-VF6-MA;fan_vibration;2459;;;
CAS-VENT-VF6-MA;front_bearing_temperature;2460;;;
CAS-VENT-VF6-MA;back_bearing_temperature;2461;;;
CAS-VENT-VF7-MA;fan_vibration;2462;;;
CAS-VENT-VF7-MA;front_bearing_temperature;2463;;;
CAS-VENT-VF7-MA;back_bearing_temperature;2464;;;
CAS-VENT-VF8-MA;fan_vibration;2465;;;
CAS-VENT-VF8-MA;front_bearing_temperature;2466;;;
CAS-VENT-VF8-MA;back_bearing_temperature;2467;;;
CAS-VENT-VF9-MA;fan_vibration;2468;;;
CAS-VENT-VF9-MA;front_bearing_temperature;2469;;;
CAS-VENT-VF9-MA;back_bearing_temperature;2470;;;
CAS-VENT-VF10-MA;fan_vibration;2471;;;
CAS-VENT-VF10-MA;front_bearing_temperature;2472;;;
CAS-VENT-VF10-MA;back_bearing_temperature;2473;;;
CAS-VENT-VF1-CA;fan_vibration;2474;;;
CAS-VENT-VF1-CA;front_bearing_temperature;2475;;;
CAS-VENT-VF1-CA;back_bearing_temperature;2476;;;
CAS-VENT-VF2-CA;fan_vibration;2477;;;
CAS-VENT-VF2-CA;front_bearing_temperature;2478;;;
CAS-VENT-VF2-CA;back_bearing_temperature;2479;;;
CAS-VENT-VF3-CA;fan_vibration;2480;;;
CAS-VENT-VF3-CA;front_bearing_temperature;2481;;;
CAS-VENT-VF3-CA;back_bearing_temperature;2482;;;
CAS-VENT-VF4-CA;fan_vibration;2483;;;
CAS-VENT-VF4-CA;front_bearing_temperature;2484;;;
CAS-VENT-VF4-CA;back_bearing_temperature;2485;;;
CAS-VENT-VF5-CA;fan_vibration;2486;;;
CAS-VENT-VF5-CA;front_bearing_temperature;2487;;;
CAS-VENT-VF5-CA;back_bearing_temperature;2488;;;
CAS-VENT-VF6-CA;fan_vibration;2489;;;
CAS-VENT-VF6-CA;front_bearing_temperature;2490;;;
CAS-VENT-VF6-CA;back_bearing_temperature;2491;;;
CAS-VENT-VF7-CA;fan_vibration;2492;;;
CAS-VENT-VF7-CA;front_bearing_temperature;2493;;;
CAS-VENT-VF7-CA;back_bearing_temperature;2494;;;
CAS-VENT-VF8-CA;fan_vibration;2495;;;
CAS-VENT-VF8-CA;front_bearing_temperature;2496;;;
CAS-VENT-VF8-CA;back_bearing_temperature;2497;;;
COR-VENT-VF1-CA;fan_vibration;2498;;;
COR-VENT-VF1-CA;front_bearing_temperature;2499;;;
COR-VENT-VF1-CA;back_bearing_temperature;2500;;;
COR-VENT-VF2-CA;fan_vibration;2501;;;
COR-VENT-VF2-CA;front_bearing_temperature;2502;;;
COR-VENT-VF2-CA;back_bearing_temperature;2503;;;
COR-VENT-VF3-CA;fan_vibration;2504;;;
COR-VENT-VF3-CA;front_bearing_temperature;2505;;;
COR-VENT-VF3-CA;back_bearing_temperature;2506;;;
COR-VENT-VF4-CA;fan_vibration;2507;;;
COR-VENT-VF4-CA;front_bearing_temperature;2508;;;
COR-VENT-VF4-CA;back_bearing_temperature;2509;;;
COR-VENT-VF5-CA;fan_vibration;2510;;;
COR-VENT-VF5-CA;front_bearing_temperature;2511;;;
COR-VENT-VF5-CA;back_bearing_temperature;2512;;;
COR-VENT-VF6-CA;fan_vibration;2513;;;
COR-VENT-VF6-CA;front_bearing_temperature;2514;;;
COR-VENT-VF6-CA;back_bearing_temperature;2515;;;
COR-VENT-VF7-CA;fan_vibration;2516;;;
COR-VENT-VF7-CA;front_bearing_temperature;2517;;;
COR-VENT-VF7-CA;back_bearing_temperature;2518;;;
COR-VENT-VF8-CA;fan_vibration;2519;;;
COR-VENT-VF8-CA;front_bearing_temperature;2520;;;
COR-VENT-VF8-CA;back_bearing_temperature;2521;;;
COR-VENT-VF1-MA;fan_vibration;2522;;;
COR-VENT-VF1-MA;front_bearing_temperature;2523;;;
COR-VENT-VF1-MA;back_bearing_temperature;2524;;;
COR-VENT-VF2-MA;fan_vibration;2525;;;
COR-VENT-VF2-MA;front_bearing_temperature;2526;;;
COR-VENT-VF2-MA;back_bearing_temperature;2527;;;
COR-VENT-VF3-MA;fan_vibration;2528;;;
COR-VENT-VF3-MA;front_bearing_temperature;2529;;;
COR-VENT-VF3-MA;back_bearing_temperature;2530;;;
COR-VENT-VF4-MA;fan_vibration;2531;;;
COR-VENT-VF4-MA;front_bearing_temperature;2532;;;
COR-VENT-VF4-MA;back_bearing_temperature;2533;;;
COR-VENT-VF5-MA;fan_vibration;2534;;;
COR-VENT-VF5-MA;front_bearing_temperature;2535;;;
COR-VENT-VF5-MA;back_bearing_temperature;2536;;;
COR-VENT-VF6-MA;fan_vibration;2537;;;
COR-VENT-VF6-MA;front_bearing_temperature;2538;;;
COR-VENT-VF6-MA;back_bearing_temperature;2539;;;
COR-VENT-VF7-MA;fan_vibration;2540;;;
COR-VENT-VF7-MA;front_bearing_temperature;2541;;;
COR-VENT-VF7-MA;back_bearing_temperature;2542;;;
COR-VENT-VF8-MA;fan_vibration;2543;;;
COR-VENT-VF8-MA;front_bearing_temperature;2544;;;
COR-VENT-VF8-MA;back_bearing_temperature;2545;;;
COR-VENT-VF9-MA;fan_vibration;2546;;;
COR-VENT-VF9-MA;front_bearing_temperature;2547;;;
COR-VENT-VF9-MA;back_bearing_temperature;2548;;;
COR-VENT-VF10-MA;fan_vibration;2549;;;
COR-VENT-VF10-MA;front_bearing_temperature;2550;;;
COR-VENT-VF10-MA;back_bearing_temperature;2551;;;
CH-VENT-VF1-CA;fan_vibration;2552;;;
CH-VENT-VF1-CA;front_bearing_temperature;2553;;;
CH-VENT-VF1-CA;back_bearing_temperature;2554;;;
CH-VENT-VF2-CA;fan_vibration;2555;;;
CH-VENT-VF2-CA;front_bearing_temperature;2556;;;
CH-VENT-VF2-CA;back_bearing_temperature;2557;;;
CH-VENT-VF3-CA;fan_vibration;2558;;;
CH-VENT-VF3-CA;front_bearing_temperature;2559;;;
CH-VENT-VF3-CA;back_bearing_temperature;2560;;;
CH-VENT-VF4-CA;fan_vibration;2561;;;
CH-VENT-VF4-CA;front_bearing_temperature;2562;;;
CH-VENT-VF4-CA;back_bearing_temperature;2563;;;
CH-VENT-VF5-CA;fan_vibration;2564;;;
CH-VENT-VF5-CA;front_bearing_temperature;2565;;;
CH-VENT-VF5-CA;back_bearing_temperature;2566;;;
CH-VENT-VF6-CA;fan_vibration;2567;;;
CH-VENT-VF6-CA;front_bearing_temperature;2568;;;
CH-VENT-VF6-CA;back_bearing_temperature;2569;;;
CH-VENT-VF7-CA;fan_vibration;2570;;;
CH-VENT-VF7-CA;front_bearing_temperature;2571;;;
CH-VENT-VF7-CA;back_bearing_temperature;2572;;;
CH-VENT-VF8-CA;fan_vibration;2573;;;
CH-VENT-VF8-CA;front_bearing_temperature;2574;;;
CH-VENT-VF8-CA;back_bearing_temperature;2575;;;
CH-VENT-VF1-MA;fan_vibration;2576;;;
CH-VENT-VF1-MA;front_bearing_temperature;2577;;;
CH-VENT-VF1-MA;back_bearing_temperature;2578;;;
CH-VENT-VF2-MA;fan_vibration;2579;;;
CH-VENT-VF2-MA;front_bearing_temperature;2580;;;
CH-VENT-VF2-MA;back_bearing_temperature;2581;;;
CH-VENT-VF3-MA;fan_vibration;2582;;;
CH-VENT-VF3-MA;front_bearing_temperature;2583;;;
CH-VENT-VF3-MA;back_bearing_temperature;2584;;;
CH-VENT-VF4-MA;fan_vibration;2585;;;
CH-VENT-VF4-MA;front_bearing_temperature;2586;;;
CH-VENT-VF4-MA;back_bearing_temperature;2587;;;
CH-VENT-VF5-MA;fan_vibration;2588;;;
CH-VENT-VF5-MA;front_bearing_temperature;2589;;;
CH-VENT-VF5-MA;back_bearing_temperature;2590;;;
CH-VENT-VF6-MA;fan_vibration;2591;;;
CH-VENT-VF6-MA;front_bearing_temperature;2592;;;
CH-VENT-VF6-MA;back_bearing_temperature;2593;;;
CH-VENT-VF7-MA;fan_vibration;2594;;;
CH-VENT-VF7-MA;front_bearing_temperature;2595;;;
CH-VENT-VF7-MA;back_bearing_temperature;2596;;;
CH-VENT-VF8-MA;fan_vibration;2597;;;
CH-VENT-VF8-MA;front_bearing_temperature;2598;;;
CH-VENT-VF8-MA;back_bearing_temperature;2599;;;
NG-VENT-VF1-CA;fan_vibration;2600;;;
NG-VENT-VF1-CA;front_bearing_temperature;2601;;;
NG-VENT-VF1-CA;back_bearing_temperature;2602;;;
NG-VENT-VF2-CA;fan_vibration;2603;;;
NG-VENT-VF2-CA;front_bearing_temperature;2604;;;
NG-VENT-VF2-CA;back_bearing_temperature;2605;;;
NG-VENT-VF3-CA;fan_vibration;2606;;;
NG-VENT-VF3-CA;front_bearing_temperature;2607;;;
NG-VENT-VF3-CA;back_bearing_temperature;2608;;;
NG-VENT-VF4-CA;fan_vibration;2609;;;
NG-VENT-VF4-CA;front_bearing_temperature;2610;;;
NG-VENT-VF4-CA;back_bearing_temperature;2611;;;
NG-VENT-VF5-CA;fan_vibration;2612;;;
NG-VENT-VF5-CA;front_bearing_temperature;2613;;;
NG-VENT-VF5-CA;back_bearing_temperature;2614;;;
NG-VENT-VF6-CA;fan_vibration;2615;;;
NG-VENT-VF6-CA;front_bearing_temperature;2616;;;
NG-VENT-VF6-CA;back_bearing_temperature;2617;;;
NG-VENT-VF7-CA;fan_vibration;2618;;;
NG-VENT-VF7-CA;front_bearing_temperature;2619;;;
NG-VENT-VF7-CA;back_bearing_temperature;2620;;;
NG-VENT-VF8-CA;fan_vibration;2621;;;
NG-VENT-VF8-CA;front_bearing_temperature;2622;;;
NG-VENT-VF8-CA;back_bearing_temperature;2623;;;
NG-VENT-VF1-MA;fan_vibration;2624;;;
NG-VENT-VF1-MA;front_bearing_temperature;2625;;;
NG-VENT-VF1-MA;back_bearing_temperature;2626;;;
NG-VENT-VF2-MA;fan_vibration;2627;;;
NG-VENT-VF2-MA;front_bearing_temperature;2628;;;
NG-VENT-VF2-MA;back_bearing_temperature;2629;;;
NG-VENT-VF3-MA;fan_vibration;2630;;;
NG-VENT-VF3-MA;front_bearing_temperature;2631;;;
NG-VENT-VF3-MA;back_bearing_temperature;2632;;;
NG-VENT-VF4-MA;fan_vibration;2633;;;
NG-VENT-VF4-MA;front_bearing_temperature;2634;;;
NG-VENT-VF4-MA;back_bearing_temperature;2635;;;
NG-VENT-VF5-MA;fan_vibration;2636;;;
NG-VENT-VF5-MA;front_bearing_temperature;2637;;;
NG-VENT-VF5-MA;back_bearing_temperature;2638;;;
NG-VENT-VF6-MA;fan_vibration;2639;;;
NG-VENT-VF6-MA;front_bearing_temperature;2640;;;
NG-VENT-VF6-MA;back_bearing_temperature;2641;;;
LQ-VENT-VF1-CA;fan_vibration;2642;;;
LQ-VENT-VF1-CA;front_bearing_temperature;2643;;;
LQ-VENT-VF1-CA;back_bearing_temperature;2644;;;
LQ-VENT-VF2-CA;fan_vibration;2645;;;
LQ-VENT-VF2-CA;front_bearing_temperature;2646;;;
LQ-VENT-VF2-CA;back_bearing_temperature;2647;;;
LQ-VENT-VF3-CA;fan_vibration;2648;;;
LQ-VENT-VF3-CA;front_bearing_temperature;2649;;;
LQ-VENT-VF3-CA;back_bearing_temperature;2650;;;
LQ-VENT-VF4-CA;fan_vibration;2651;;;
LQ-VENT-VF4-CA;front_bearing_temperature;2652;;;
LQ-VENT-VF4-CA;back_bearing_temperature;2653;;;
LQ-VENT-VF5-CA;fan_vibration;2654;;;
LQ-VENT-VF5-CA;front_bearing_temperature;2655;;;
LQ-VENT-VF5-CA;back_bearing_temperature;2656;;;
LQ-VENT-VF6-CA;fan_vibration;2657;;;
LQ-VENT-VF6-CA;front_bearing_temperature;2658;;;
LQ-VENT-VF6-CA;back_bearing_temperature;2659;;;
LQ-VENT-VF7-CA;fan_vibration;2660;;;
LQ-VENT-VF7-CA;front_bearing_temperature;2661;;;
LQ-VENT-VF7-CA;back_bearing_temperature;2662;;;
LQ-VENT-VF8-CA;fan_vibration;2663;;;
LQ-VENT-VF8-CA;front_bearing_temperature;2664;;;
LQ-VENT-VF8-CA;back_bearing_temperature;2665;;;
LQ-VENT-VF9-CA;fan_vibration;2666;;;
LQ-VENT-VF9-CA;front_bearing_temperature;2667;;;
LQ-VENT-VF9-CA;back_bearing_temperature;2668;;;
LQ-VENT-VF10-CA;fan_vibration;2669;;;
LQ-VENT-VF10-CA;front_bearing_temperature;2670;;;
LQ-VENT-VF10-CA;back_bearing_temperature;2671;;;
LQ-VENT-VF11-CA;fan_vibration;2672;;;
LQ-VENT-VF11-CA;front_bearing_temperature;2673;;;
LQ-VENT-VF11-CA;back_bearing_temperature;2674;;;
LQ-VENT-VF12-CA;fan_vibration;2675;;;
LQ-VENT-VF12-CA;front_bearing_temperature;2676;;;
LQ-VENT-VF12-CA;back_bearing_temperature;2677;;;
LQ-VENT-VF13-CA;fan_vibration;2678;;;
LQ-VENT-VF13-CA;front_bearing_temperature;2679;;;
LQ-VENT-VF13-CA;back_bearing_temperature;2680;;;
LQ-VENT-VF14-CA;fan_vibration;2681;;;
LQ-VENT-VF14-CA;front_bearing_temperature;2682;;;
LQ-VENT-VF14-CA;back_bearing_temperature;2683;;;
LQ-VENT-VF15-CA;fan_vibration;2684;;;
LQ-VENT-VF15-CA;front_bearing_temperature;2685;;;
LQ-VENT-VF15-CA;back_bearing_temperature;2686;;;
LQ-VENT-VF16-CA;fan_vibration;2687;;;
LQ-VENT-VF16-CA;front_bearing_temperature;2688;;;
LQ-VENT-VF16-CA;back_bearing_temperature;2689;;;
LQ-VENT-VF1-MA;fan_vibration;2690;;;
LQ-VENT-VF1-MA;front_bearing_temperature;2691;;;
LQ-VENT-VF1-MA;back_bearing_temperature;2692;;;
LQ-VENT-VF2-MA;fan_vibration;2693;;;
LQ-VENT-VF2-MA;front_bearing_temperature;2694;;;
LQ-VENT-VF2-MA;back_bearing_temperature;2695;;;
LQ-VENT-VF3-MA;fan_vibration;2696;;;
LQ-VENT-VF3-MA;front_bearing_temperature;2697;;;
LQ-VENT-VF3-MA;back_bearing_temperature;2698;;;
LQ-VENT-VF4-MA;fan_vibration;2699;;;
LQ-VENT-VF4-MA;front_bearing_temperature;2700;;;
LQ-VENT-VF4-MA;back_bearing_temperature;2701;;;
LQ-VENT-VF5-MA;fan_vibration;2702;;;
LQ-VENT-VF5-MA;front_bearing_temperature;2703;;;
LQ-VENT-VF5-MA;back_bearing_temperature;2704;;;
LQ-VENT-VF6-MA;fan_vibration;2705;;;
LQ-VENT-VF6-MA;front_bearing_temperature;2706;;;
LQ-VENT-VF6-MA;back_bearing_temperature;2707;;;
LQ-VENT-VF7-MA;fan_vibration;2708;;;
LQ-VENT-VF7-MA;front_bearing_temperature;2709;;;
LQ-VENT-VF7-MA;back_bearing_temperature;2710;;;
LQ-VENT-VF8-MA;fan_vibration;2711;;;
LQ-VENT-VF8-MA;front_bearing_temperature;2712;;;
LQ-VENT-VF8-MA;back_bearing_temperature;2713;;;
LQ-VENT-VF9-MA;fan_vibration;2714;;;
LQ-VENT-VF9-MA;front_bearing_temperature;2715;;;
LQ-VENT-VF9-MA;back_bearing_temperature;2716;;;
LQ-VENT-VF10-MA;fan_vibration;2717;;;
LQ-VENT-VF10-MA;front_bearing_temperature;2718;;;
LQ-VENT-VF10-MA;back_bearing_temperature;2719;;;
STM2-VENT-VF1-CA;fan_vibration;2720;;;
STM2-VENT-VF1-CA;front_bearing_temperature;2721;;;
STM2-VENT-VF1-CA;back_bearing_temperature;2722;;;
STM2-VENT-VF2-CA;fan_vibration;2723;;;
STM2-VENT-VF2-CA;front_bearing_temperature;2724;;;
STM2-VENT-VF2-CA;back_bearing_temperature;2725;;;
STM2-VENT-VF3-CA;fan_vibration;2726;;;
STM2-VENT-VF3-CA;front_bearing_temperature;2727;;;
STM2-VENT-VF3-CA;back_bearing_temperature;2728;;;
STM2-VENT-VF4-CA;fan_vibration;2729;;;
STM2-VENT-VF4-CA;front_bearing_temperature;2730;;;
STM2-VENT-VF4-CA;back_bearing_temperature;2731;;;
STM2-VENT-VF5-CA;fan_vibration;2732;;;
STM2-VENT-VF5-CA;front_bearing_temperature;2733;;;
STM2-VENT-VF5-CA;back_bearing_temperature;2734;;;
STM2-VENT-VF6-CA;fan_vibration;2735;;;
STM2-VENT-VF6-CA;front_bearing_temperature;2736;;;
STM2-VENT-VF6-CA;back_bearing_temperature;2737;;;
STM2-VENT-VF1-MA;fan_vibration;2738;;;
STM2-VENT-VF1-MA;front_bearing_temperature;2739;;;
STM2-VENT-VF1-MA;back_bearing_temperature;2740;;;
STM2-VENT-VF2-MA;fan_vibration;2741;;;
STM2-VENT-VF2-MA;front_bearing_temperature;2742;;;
STM2-VENT-VF2-MA;back_bearing_temperature;2743;;;
